<Cluster with 277 elements, centroid=11051, id=45>,[ 5126  5860  6082  6110  6125  6662  6818  6858  6981  7400  7408  7511  7766  7782  7819  7832  7848  8408  8412  8426  8457  8585  8660  8810  8824  8956  9388  9413  9568  9636  9946 10013 10136 10244 10371 10383 10444 10449 10468 10481 10777 10846 10989 11051 11292 11455 11510 11585 11643 11691 11800 11877 12184 12202 12232 12241 12353 12401 12512 12658 12719 12905 12960 13035 13117 13375 13499 13522 13548 13608 13644 13877 13932 13949 14022 14143 14172 14248 14393 14583 14592 14613 14866 14890 14925 15055 15238 15288 15325 15372 15384 15470 15476 15649 15713 15749 15809 15843 15879 15925 16088 16114 16180 16248 16371 16459 16519 16544 16608 16725 16785 17097 17125 17222 17249 17281 17347 17366 17388 17508 17557 17558 17603 17829 17848 17859 18082 18139 18234 18458 18663 18799 19053 19073 19163 19184 19217 19266 19390 19415 19418 19443 19455 19505 19535 19584 19649 19684 19754 19824 19832 19848 20132 20263 20330 20649 20727 20818 21032 21123 21172 21196 21243 21247 21375 21393 21455 21646 21743 21840 21876 21955 21982 22056 22061 22207 22282 22342 22453 22555 22628 22647 22778 22801 22835 23050 23229 23380 23440 23482 23496 23731 23808 23847 24063 24074 24121 24224 24282 24374 24537 24554 24784 24809 24921 25293 25374 25425 25539 25579 25804 26005 26025 26257 26372 26381 26506 26727 26772 26906 26946 27004 27084 27100 27113 27147 27194 27226 27252 27432 27474 27520 27561 27563 27960 27980 28053 28142 28185 28313 28402 28468 28487 28722 28751 28921 29011 29043 29110 29136 29209 29318 29682 29686 29793 29858 30351 30394 30407 30531 30542 30779 30797 30957 31351 31483 31488 31645 31754 32026 32045 32425 32695 32816 32974 32992 33032]
<Cluster with 321 elements, centroid=11223, id=46>,[  887  1291  1370  1967  2329  2527  3220  3840  4785  4869  5044  5550  5699  5737  5744  5756  5850  6253  6315  6318  6388  6449  6549  6565  6607  6669  6800  6828  7031  7056  7068  7102  7199  7221  7573  7627  7654  7678  7684  7704  7726  7727  7828  7858  8005  8050  8192  8226  8305  8385  8471  8506  8555  8627  8681  8764  8961  9009  9122  9170  9236  9300  9343  9469  9518  9527  9549  9870  9880 10027 10187 10331 10366 10369 10615 10717 10729 10736 10789 10798 10816 10828 10920 10963 11125 11223 11386 11447 11589 11597 12075 12264 12358 12361 12471 12578 12605 12611 12711 12832 12909 13013 13034 13224 13370 13418 13457 13524 13549 13851 13885 13960 14218 14267 14272 14494 14500 14540 14544 14623 14836 14840 15041 15097 15113 15236 15560 15599 15761 15784 15857 15950 16266 16307 16353 16373 16460 16520 16593 16597 16628 16775 16796 16831 16940 17324 17404 17418 17575 17692 17749 17898 18048 18060 18156 18245 18292 18327 18343 18381 18395 18437 18585 18605 18904 18988 19034 19209 19341 19559 19578 19925 20252 20458 20565 20569 20596 20603 20696 20721 20837 20907 21047 21231 21275 21277 21428 21553 21673 21742 21770 21869 22270 22292 22493 22600 22796 22915 22916 23144 23398 23425 23523 23704 23715 23789 23965 23975 23983 24061 24444 24638 24755 24788 24896 24931 25035 25341 25435 25521 25523 25813 25981 26103 26232 26279 26469 26518 26532 26558 26885 26897 26899 26915 26956 27000 27103 27125 27139 27211 27268 27334 27433 27461 27558 27599 27769 27802 27828 27958 27970 28322 28444 28457 28460 28646 28708 28737 28836 28878 28889 28907 29044 29171 29197 29273 29313 29689 29765 29962 30050 30051 30100 30163 30169 30202 30276 30376 30387 30509 30558 30613 30624 30661 30710 30784 30812 30840 30967 30978 31010 31027 31055 31095 31117 31131 31162 31294 31327 31343 31367 31440 31560 31564 31676 31715 31753 32006 32267 32330 32356 32390 32490 32515 32604 32621 32800 32850 32921 33057 33069]
<Cluster with 388 elements, centroid=11828, id=47>,[ 3615  4051  5404  5799  6215  6281  6293  6310  6493  6531  6715  6730  6742  6829  6840  6864  6924  6944  7092  7274  7322  7359  7372  7440  7444  7519  7591  7599  7602  7700  7738  7871  7908  8028  8095  8283  8345  8421  8462  8542  8637  8703  8712  8713  9020  9094  9116  9129  9200  9344  9371  9502  9561  9567  9570  9669  9691  9829 10061 10137 10309 10349 10465 10559 10561 10686 10875 11010 11171 11202 11242 11336 11436 11674 11726 11828 11908 11968 12058 12094 12157 12312 12316 12503 12532 12561 12608 12702 12704 13081 13082 13105 13193 13267 13279 13415 13508 13636 13739 13875 13919 14013 14044 14045 14204 14283 14310 14453 14546 14562 14597 14647 14713 14729 14869 15010 15019 15147 15190 15340 15564 15578 15612 15666 15771 15776 15828 15852 15876 15944 15994 16026 16072 16164 16188 16211 16254 16488 16529 16589 16594 16635 16703 16804 16851 16853 16996 17010 17014 17068 17074 17100 17189 17253 17398 17405 17424 17660 17699 17715 17718 17832 17858 17960 18031 18174 18185 18309 18360 18476 18578 18610 18676 18678 18718 18825 18881 19091 19125 19133 19350 19439 19483 19542 19667 19693 19729 19840 19928 20054 20087 20094 20206 20271 20274 20276 20338 20354 20514 20532 20533 20579 20590 20697 20750 20762 20938 20943 20977 21031 21045 21154 21653 21730 21792 21824 21866 21969 22047 22050 22057 22135 22174 22254 22335 22396 22404 22411 22441 22500 22543 22589 22592 22606 22695 22746 23108 23137 23142 23164 23189 23271 23336 23578 23587 23662 23742 23833 23943 23977 24027 24041 24056 24107 24230 24231 24280 24331 24582 24591 24679 24770 24959 24960 24995 24996 25087 25164 25224 25238 25304 25349 25467 25489 25562 25608 25698 25791 25881 25906 25992 25999 26192 26213 26322 26361 26409 26488 26568 26580 26600 26807 26916 26964 27009 27051 27104 27247 27253 27316 27411 27544 27565 27628 27639 27644 27670 27758 27829 27900 28041 28058 28062 28123 28147 28269 28279 28363 28423 28424 28568 28611 28634 28697 28712 28838 28940 29082 29185 29259 29467 29612 29616 29674 29848 29868 29985 30133 30135 30182 30197 30203 30260 30572 30600 30606 30650 30700 30747 30758 30856 30859 30885 30909 30932 30996 31015 31084 31275 31320 31499 31655 31669 31693 31758 31827 31898 32009 32051 32100 32109 32163 32198 32270 32274 32307 32397 32491 32723 32751 32788 32835 32876 32894 32959 32988 32998 33109]
<Cluster with 198 elements, centroid=12627, id=48>,[ 5779  6093  6104  6469  6654  6986  7038  7147  7515  7521  7534  7715  8366  8383  8422  8442  8786  8791  9134  9185  9281  9313  9361  9579  9814  9819 10001 10215 10529 10762 11120 11160 11225 11277 11344 11433 11492 11541 11663 11806 11821 11930 12284 12329 12391 12474 12572 12622 12627 12794 12806 12927 12937 13026 13277 13584 13900 14067 14279 14296 14587 14912 14971 15176 15300 15373 15403 15445 15624 15937 16244 16312 16363 16400 16410 16440 16499 16553 16615 16629 16663 16939 17036 17051 17221 17343 17408 17492 17719 17761 17811 17974 18097 18238 18501 18954 19214 19294 19520 19670 19963 19967 20176 20193 20484 20642 20772 20984 21219 21288 21326 21498 21519 21543 21689 21724 21765 22042 22295 22353 22437 22446 22689 22776 22898 23065 23322 23430 23549 23625 23755 23777 23782 23913 24017 24283 24388 24417 24426 25132 25228 25550 25552 25635 25866 25948 26026 26065 26201 26406 26459 26597 26618 26974 27040 27284 27427 27664 27688 27921 27975 28278 28357 28671 28702 28744 28759 28840 28870 29336 29468 29486 29509 29743 29750 29986 30016 30064 30198 30265 30644 30694 30792 30889 31071 31101 31127 31546 31710 32037 32228 32422 32583 32670 32754 32882 32968 33009]
<Cluster with 333 elements, centroid=12740, id=49>,[ 4276  4306  4526  4547  4563  4568  4608  4669  4700  4742  4808  4809  4896  4980  5020  5049  5051  5094  5102  5184  5193  5214  5225  5281  5426  5452  5479  5620  5674  5713  5734  5750  5808  5817  5855  5857  5904  5953  5961  6019  6026  6134  6228  6332  6370  6661  6664  6709  6725  6727  6752  6784  6887  6892  6897  6901  7084  7152  7174  7227  7251  7264  7319  7529  7540  7889  7911  7941  7962  8115  8148  8199  8233  8346  8411  8430  8498  8538  8566  8724  8886  8952  8987  9019  9079  9183  9191  9453  9495  9610  9640  9659  9834  9970 10004 10046 10099 10150 10289 10554 10669 10733 10769 10788 11042 11179 11204 11229 11307 11372 11416 11466 11587 11709 11857 11869 11905 11960 12165 12336 12464 12740 13046 13064 13083 13176 13178 13234 13334 13371 13430 13437 13494 13569 13695 13696 13866 14015 14063 14286 14335 14392 14503 14734 14744 14908 15014 15203 15230 15240 15269 15309 15360 15513 15802 15827 15882 16224 16320 16425 16503 16517 16571 16605 16742 16786 16868 16869 16997 17079 17151 17186 17271 17844 17987 18032 18078 18304 18508 18564 18581 18598 18630 18725 18763 19057 19076 19152 19344 19426 19530 19618 19711 19836 19881 20058 20088 20109 20224 20300 20336 20388 20423 20611 20661 20822 21136 21281 21299 21315 21453 21508 21531 21538 21681 21787 22167 22231 22366 22451 22485 22497 22569 22705 22735 22917 23138 23188 23217 23395 23490 23605 23696 23889 23920 23995 24093 24244 24348 24412 24484 24528 24571 24580 24730 24797 24831 24908 25161 25218 25312 25322 25383 25441 25452 25518 25533 25536 25594 25613 25945 26377 26400 26478 26526 26567 26649 26716 26738 26814 26877 26925 26982 27145 27166 27278 27323 27358 27392 27396 27410 27811 28033 28212 28325 28373 28514 28719 28793 28808 28837 29070 29229 29276 29384 29623 29703 29704 29792 29795 29947 30070 30314 30346 30466 30501 30513 30536 30680 30801 30985 31033 31034 31058 31066 31083 31386 31613 31729 31871 31880 31945 31969 32218 32393 32414 32430 32443 32629 32634 32705 32863 32940]
<Cluster with 402 elements, centroid=13098, id=50>,[ 4060  4168  4170  4232  4286  4412  4421  4538  4570  4589  4615  4627  4695  4737  4768  4827  4865  4907  4999  5005  5036  5070  5190  5343  5420  5501  5520  5598  5700  5792  5920  5973  6024  6098  6177  6284  6391  6427  6459  6508  6548  6580  6637  6915  7069  7292  7304  7325  7491  7548  7610  7805  7827  7841  8051  8187  8533  8535  8597  8721  8840  8871  8896  9138  9149  9161  9186  9198  9329  9340  9385  9429  9434  9447  9481  9485  9496  9563  9564  9582  9592  9615  9618  9644  9650  9654  9804  9869  9888  9934  9963  9972 10009 10037 10086 10113 10114 10233 10250 10275 10293 10294 10343 10390 10421 10435 10502 10525 10540 10574 10582 10700 10761 10800 10851 10906 10921 10945 10959 10980 11073 11119 11132 11154 11170 11283 11341 11429 11431 11503 11517 11534 11718 11753 11756 11835 11964 11977 12023 12041 12043 12080 12084 12131 12144 12212 12217 12221 12227 12287 12313 12321 12405 12479 12522 12535 12594 12746 12749 12811 12822 12971 12981 13071 13072 13098 13120 13151 13153 13167 13228 13312 13408 13480 13566 13596 13613 13733 14028 14040 14082 14113 14203 14217 14219 14353 14390 14487 14513 14515 14529 14574 14607 14894 14914 14962 14969 15013 15134 15151 15154 15216 15245 15299 15313 15341 15400 15411 15547 15577 15620 15811 16014 16096 16129 16134 16225 16287 16336 16356 16367 16415 16656 16757 16797 16931 17116 17170 17178 17238 17259 17301 17365 17374 17403 17429 17447 17639 17700 17881 17970 18042 18068 18116 18212 18355 18364 18443 18462 18534 18559 18590 18726 18833 18925 19121 19363 19399 19407 19421 19478 19582 19721 19764 19876 19966 19991 20039 20047 20048 20141 20292 20632 20698 20741 20813 20875 21165 21188 21211 21327 21528 21818 21836 21943 21995 22065 22094 22116 22184 22309 22319 22357 22365 22388 22418 22583 22614 22729 22921 23099 23256 23293 23434 23493 23653 23710 23753 23858 23873 23925 24029 24039 24138 24181 24252 24291 24390 24430 24706 24839 24852 24880 25141 25157 25188 25209 25250 25583 25628 25640 25743 25994 26085 26230 26319 26498 26643 26661 26761 26768 26780 26869 26951 27429 27638 27778 27841 28017 28111 28180 28305 28315 28375 28442 28813 28815 28888 28913 29039 29297 29310 29312 29365 29723 29748 29778 29931 29955 29956 30027 30062 30128 30136 30344 30497 30537 30642 30716 30842 30896 30897 30910 31178 31214 31365 31420 31561 31664 31686 31812 31949 32072 32133 32427 32436 32460 32651 32696 32748 32946 32962]
<Cluster with 312 elements, centroid=13154, id=51>,[ 3494  3754  3838  3915  3953  3957  3963  3991  4245  4292  4293  4340  4364  4372  4396  4414  4484  4486  4527  4671  4877  5006  5025  5026  5069  5099  5163  5278  5319  5378  5396  5446  5480  5640  5653  5693  5719  5742  5764  5862  5863  5885  5978  6044  6261  6372  6505  6539  6547  6553  6622  6696  7039  7041  7066  7242  7296  7436  7441  7453  7475  7592  7597  7701  7729  7737  7811  7983  8043  8196  8219  8260  8438  8745  8825  8829  9018  9199  9576  9578  9598  9728  9852 10031 10074 10079 10249 10257 10317 10362 10389 10526 10584 10697 10740 10810 10925 11001 11041 11141 11432 11464 11500 11745 11804 11808 11815 11827 11941 12004 12089 12167 12485 12668 12831 12954 13094 13154 13291 13322 13559 13700 13768 13791 13827 13835 13926 14046 14163 14253 14323 14374 14376 14425 14427 14560 14660 14756 15021 15038 15205 15284 15289 15675 15973 16139 16359 16385 16398 16580 16592 16846 16995 17209 17252 17670 17675 17778 17790 17821 18341 18370 18428 18449 18522 18532 18547 18568 18622 18642 18736 18756 18846 18850 18856 18914 18931 19123 19148 19223 19389 19427 19494 19581 19676 19747 19768 19805 20205 20230 20278 20615 20638 20654 20704 20728 20771 20884 20983 21055 21100 21121 21255 21324 21441 21597 21609 21712 21930 22064 22180 22250 22267 22516 22777 22824 22873 22881 22975 23042 23140 24202 24237 24297 24307 24309 24347 24598 24722 24790 25186 25217 25366 25599 25679 25793 26062 26376 26504 26537 26564 26575 26675 26760 26882 27148 27208 27333 27349 27418 27491 28127 28226 28254 28259 28381 28718 28803 28873 29030 29056 29092 29100 29200 29298 29408 29643 29656 29869 29937 30033 30216 30257 30306 30322 30357 30445 30486 30595 30651 30742 30850 30853 30903 31000 31121 31123 31197 31234 31380 31455 31477 31517 31550 31727 31797 31828 31833 31841 31873 31896 32195 32245 32296 32308 32362 32568 32706 32731 32773 32928 33106]
<Cluster with 519 elements, centroid=13245, id=52>,[  782  1069  1120  1128  1392  1452  1459  1500  1527  1730  1744  1799  1964  2077  2082  2151  2175  2240  2311  2341  2363  2421  2500  2506  2614  2640  2710  2731  2748  2979  3024  3058  3155  3171  3237  3281  3339  3342  3358  3400  3416  3447  3467  3474  3482  3509  3517  3553  3581  3605  3637  3662  3666  3680  3739  3781  3783  3795  3810  3856  3940  3981  3986  3996  4156  4182  4186  4223  4267  4281  4294  4318  4334  4380  4381  4532  4540  4650  4726  4811  4829  4893  5012  5023  5040  5048  5054  5056  5112  5116  5156  5172  5175  5283  5294  5368  5397  5582  5621  5625  5646  5735  5743  5755  5772  5783  5823  5881  6001  6009  6089  6115  6162  6338  6340  6346  6429  6590  6623  6776  6904  6925  6987  7043  7260  7603  7624  7660  7674  7757  7802  7860  8039  8064  8147  8241  8326  8363  8478  8561  8591  8730  8766  8902  8983  9056  9293  9354  9478  9541  9545  9668  9698  9778  9818  9857  9954 10092 10276 10388 10642 10749 10852 10997 11012 11201 11258 11346 11351 11397 11421 11438 11523 11591 11627 11893 11932 11952 11963 11988 12118 12283 12294 12323 12552 12648 12739 12814 12838 12964 13020 13028 13133 13245 13254 13264 13288 13310 13503 13542 13545 13604 13616 13714 13755 14023 14098 14287 14406 14413 14518 14664 14668 14766 14808 14911 14943 15009 15081 15119 15166 15235 15330 15758 15785 15836 15844 15935 16219 16236 16263 16325 16698 16729 16847 16878 17031 17182 17261 17284 17329 17412 17425 17552 17613 17637 17661 17788 17852 17945 17964 17980 18028 18260 18301 18321 18386 18401 18840 19181 19221 19366 19378 19381 19692 19700 19781 19910 20012 20238 20260 20437 20500 20562 20743 20821 20851 20889 20891 20920 21065 21111 21116 21416 21610 21645 21735 21799 21951 21965 21978 22038 22124 22150 22212 22234 22329 22330 22334 22505 22523 22557 22565 22625 22660 22764 22869 22989 23053 23360 23597 23604 23670 23684 23741 23931 24034 24071 24140 24225 24242 24320 24407 24600 24607 24665 24701 24727 24837 24907 25001 25011 25208 25301 25306 25393 25455 25463 25572 25576 25620 25629 25706 25707 25796 25816 25819 25888 25889 25890 25919 25964 26023 26044 26066 26157 26261 26337 26360 26366 26534 26544 26551 26662 26746 26797 26858 26880 27005 27029 27031 27046 27111 27172 27214 27270 27362 27444 27464 27503 27549 27596 27642 27652 27663 27669 27675 27697 27775 27783 27876 27939 27942 28048 28051 28102 28109 28113 28139 28199 28220 28258 28366 28386 28387 28412 28418 28421 28481 28493 28505 28606 28648 28653 28670 28688 28717 28739 28748 28779 28832 28866 28876 28984 29089 29184 29283 29296 29331 29357 29396 29413 29425 29426 29455 29489 29507 29528 29538 29564 29688 29690 29699 29789 29796 29806 29829 29843 29892 29893 29910 29920 29961 30015 30040 30066 30108 30162 30176 30245 30341 30382 30402 30438 30442 30519 30552 30608 30609 30725 30778 30787 30848 30902 30944 31022 31040 31074 31208 31350 31397 31400 31433 31453 31509 31510 31558 31563 31595 31622 31626 31702 31774 31806 31877 31899 31900 31921 32002 32038 32231 32305 32321 32406 32418 32447 32505 32597 32618 32674 32708 32722 32745 32849 32858 32954 33019 33090 33104]
<Cluster with 453 elements, centroid=13844, id=53>,[ 3804  3863  3872  3875  3887  3939  3945  3956  3988  3997  4022  4023  4038  4076  4094  4126  4136  4145  4161  4196  4197  4224  4229  4252  4289  4302  4358  4391  4394  4462  4477  4528  4553  4630  4635  4638  4645  4654  4720  4814  4861  4862  4876  4926  4955  4965  4996  5011  5191  5219  5243  5253  5387  5419  5430  5576  5766  5778  5782  5903  5909  5949  6007  6020  6033  6083  6279  6373  6403  6418  6494  6500  6628  6653  6712  6816  6865  7108  7145  7183  7275  7341  7433  7542  7566  7716  7746  7752  7778  7792  7824  8548  8576  8658  8666  8704  8817  8937  8972  8986  9054  9086  9187  9213  9282  9324  9380  9397  9523  9997 10007 10068 10148 10165 10511 10544 10594 10638 10832 10891 10923 10992 11075 11078 11187 11240 11241 11245 11475 11524 11543 11677 11713 11775 11931 12057 12100 12205 12240 12286 12300 12462 12517 12566 12695 12846 12848 12901 13108 13207 13324 13354 13413 13442 13463 13476 13477 13506 13525 13654 13660 13713 13803 13804 13805 13844 13921 13948 13968 14157 14211 14554 14578 14786 14787 14811 14821 14856 15060 15189 15375 15391 15433 15581 15609 15644 15663 15704 15736 15781 15822 15848 15880 15892 15929 16025 16065 16074 16085 16187 16222 16306 16389 16537 16646 16650 16741 16767 16783 16801 16803 17001 17033 17041 17090 17162 17181 17198 17285 17286 17315 17336 17338 17446 17496 17576 17840 18122 18195 18278 18342 18415 18530 18584 18602 18629 18640 18692 18898 18956 18992 19036 19081 19143 19252 19373 19518 19539 19707 19851 19869 19900 19906 19922 20027 20166 20228 20254 20268 20312 20431 20602 20629 20635 20660 20677 20693 20705 20712 20769 20887 20928 21029 21046 21072 21108 21117 21182 21286 21330 21333 21401 21518 21529 21541 21576 21619 21722 21807 21858 21900 21948 21985 22089 22104 22257 22264 22347 22372 22473 22602 22637 22676 22870 22909 22947 22984 22996 23067 23077 23172 23378 23452 23513 23570 23642 24014 24025 24046 24069 24373 24425 24443 24801 25096 25106 25143 25171 25192 25443 25522 25578 25588 25609 25641 25704 25750 25771 25786 25814 25826 25970 26105 26120 26178 26241 26249 26282 26323 26368 26387 26437 26464 26533 26634 26774 26801 26832 26867 26881 26893 27150 27209 27309 27355 27405 27434 27457 27540 27570 27785 27804 28020 28103 28179 28187 28249 28292 28304 28355 28382 28434 28501 28571 28594 28601 28620 28639 28724 28745 28754 28856 28904 28918 28930 29081 29182 29349 29370 29434 29466 29553 29609 29617 29707 29790 29857 29957 30191 30462 30493 30505 30568 30634 30858 30894 31144 31187 31203 31211 31270 31285 31422 31423 31491 31573 31574 31635 31695 31761 31814 31825 31830 31989 32042 32053 32136 32235 32384 32395 32449 32458 32524 32662 32671 32676 32786 32939 32966 33000 33077 33086 33108]
<Cluster with 309 elements, centroid=14047, id=54>,[10011 10385 10462 10467 10527 10680 10759 10847 10884 10909 10947 10991 11057 11193 11232 11267 11278 11304 11306 11369 11451 11461 11471 11472 11473 11558 11590 11614 11685 11695 11699 11740 11771 11785 11871 11897 11990 11999 12032 12071 12147 12251 12265 12276 12289 12309 12355 12366 12377 12378 12441 12444 12483 12582 12602 12647 12691 12696 12718 12751 12775 12804 12817 12847 12908 13068 13201 13209 13255 13260 13311 13321 13386 13424 13438 13458 13484 13505 13633 13667 13748 13841 13887 13925 13928 13955 14000 14031 14033 14047 14059 14270 14276 14300 14366 14557 14692 14704 14854 14979 15011 15029 15088 15194 15195 15220 15361 15365 15491 15576 15615 15638 15865 15900 16013 16021 16034 16127 16168 16185 16455 16511 16521 16620 16815 16818 16926 16973 17019 17042 17095 17193 17234 17282 17442 17505 17562 17578 17721 17753 18186 18200 18318 18363 18387 18405 18422 18595 18730 18775 18805 18919 19068 19149 19175 19179 19193 19271 19355 19431 19484 19545 19555 19556 19668 19952 19990 20076 20157 20231 20765 20793 20804 20817 20846 20877 21099 21167 21218 21233 21384 21458 21485 21777 21911 21924 21967 21973 22048 22049 22170 22193 22230 22303 22575 22581 22669 22973 23012 23034 23058 23117 23123 23192 23285 23297 23353 23361 23575 23592 23709 23800 23982 24284 24324 24619 24718 24804 24868 24938 24962 25002 25175 25327 25474 25566 25574 25627 25653 25714 25762 25886 25902 26264 26357 26415 26496 26519 26546 26581 26707 26892 26963 27008 27153 27298 27693 27755 27777 27884 27892 27922 28004 28061 28086 28168 28173 28330 28377 28415 28583 28886 28942 29119 29138 29309 29438 29484 29596 29615 29654 29733 29761 29832 29834 29846 29918 29984 30007 30045 30089 30156 30194 30529 30671 30781 30867 31041 31105 31171 31174 31175 31360 31538 31718 31762 31769 32079 32141 32256 32477 32494 32517 32564 32619 32777 32907 32912 32926]
<Cluster with 377 elements, centroid=14271, id=55>,[ 3093  3676  4731  5894  6202  6274  6613  6705  6729  6825  6882  7107  7122  7148  7781  7933  7946  8163  8225  8272  8396  8415  8450  8527  8642  8759  8801  8832  8845  8977  9271  9624  9664  9685  9687  9700  9704  9787  9807  9985 10171 10372 10412 10528 10655 10732 10808 10886 10993 11000 11018 11145 11189 11323 11365 11478 11511 11733 11836 11996 12000 12044 12113 12162 12229 12277 12324 12500 12539 12631 12879 12962 12990 13274 13307 13347 13546 13553 13737 13771 13945 14071 14215 14271 14336 14357 14362 14364 14683 14816 14881 15000 15086 15588 15735 15998 16110 16118 16146 16259 16584 16649 16752 16835 16915 16948 17102 17124 17130 17255 17420 17441 17483 17491 17542 17654 17693 17697 18093 18112 18313 18571 18588 18641 18766 18771 18808 18929 19046 19047 19093 19340 19452 19510 19549 19601 19608 19744 19875 19904 19940 20008 20214 20280 20322 20436 20439 20474 20531 20534 20540 20605 20683 20719 20724 20786 20805 20911 20952 21041 21140 21205 21220 21227 21230 21240 21287 21301 21377 21382 21545 21650 21691 21932 21981 22004 22037 22168 22251 22258 22291 22350 22398 22443 22471 22474 22495 22504 22544 22547 22627 22630 22683 22709 22724 22762 22840 22884 22960 22991 23259 23312 23327 23375 23408 23478 23522 23689 23693 23859 23878 23900 23948 24055 24058 24082 24094 24132 24133 24146 24189 24200 24312 24360 24361 24446 24535 24671 24733 24761 24768 24806 24885 25017 25076 25289 25299 25414 25415 25422 25434 25444 25457 25496 25584 25586 25591 25593 25637 25681 25708 25773 25789 25893 25959 25967 25969 26010 26050 26091 26145 26179 26197 26202 26248 26402 26424 26471 26573 26591 26604 26612 26876 26907 26958 26973 27007 27047 27058 27081 27303 27335 27369 27453 27553 27560 27566 27779 27818 27838 27929 27999 28010 28091 28135 28181 28209 28324 28372 28420 28560 28608 28637 28679 28698 28875 28943 29086 29172 29176 29210 29267 29334 29366 29381 29382 29391 29409 29600 29710 29776 29781 29800 29900 29921 29940 30006 30049 30102 30200 30206 30235 30336 30437 30443 30473 30494 30496 30723 30746 30773 30832 30887 31012 31042 31057 31090 31258 31384 31508 31555 31621 31692 31703 31866 32027 32066 32078 32118 32152 32207 32238 32369 32381 32409 32468 32679 32686 32715 32779 32827 32834 32869 32972 33061 33101 33111]
<Cluster with 249 elements, centroid=14649, id=56>,[ 9410  9511  9542  9767  9890 10132 10144 10208 10440 10471 10537 10799 10805 11030 11185 11236 11870 11892 12078 12189 12332 12384 12414 12538 12724 12783 12797 12904 12947 13006 13032 13299 13492 13590 13809 13891 14099 14119 14123 14146 14159 14234 14237 14352 14369 14373 14408 14535 14543 14649 14775 14938 14964 14992 15034 15193 15383 15395 15461 15521 15590 15697 15980 16082 16155 16190 16412 16463 16570 16626 16845 17206 17326 17386 17479 17493 17571 17722 17725 17752 17760 17911 18233 18263 18299 18308 18596 18708 18993 19028 19029 19090 19203 19229 19291 19412 19495 19500 19566 19604 19653 19660 19822 20001 20044 20077 20209 20282 20302 20380 20427 20429 20494 20509 20541 20622 20760 20879 21049 21175 21216 21249 21290 21394 21473 21606 21626 21702 21862 21892 21898 21899 21994 22018 22051 22062 22100 22534 22707 22809 22904 23109 23135 23269 23319 23390 23511 23787 23834 23846 23911 24204 24241 24273 24510 24511 24514 24780 24911 24999 25016 25245 25261 25622 25715 25761 25997 26196 26215 26315 26344 26510 26527 26541 26589 26680 26847 26983 26996 27221 27423 27468 27501 27602 27650 27651 27792 27845 28071 28119 28122 28190 28219 28283 28300 28358 28603 28861 28962 29096 29102 29160 29199 29203 29224 29266 29350 29444 29529 29546 29563 29630 29658 29785 29902 29927 29943 29974 30030 30234 30294 30301 30434 30495 30557 30564 30693 30734 30823 30899 31017 31024 31032 31064 31251 31264 31286 31306 31470 31689 31788 31848 32059 32146 32387 32730 32822 32914 33072]
<Cluster with 309 elements, centroid=14736, id=57>,[ 8242  8253  8379  8599  8613  8866  8966  9107  9386  9402  9538  9706  9747  9823  9900  9902  9986 10063 10073 10310 10330 10374 10491 10678 10688 10720 10782 10794 10837 11031 11061 11206 11230 11321 11337 11345 11417 11458 11571 11575 11628 11706 11738 11742 11763 11765 11789 11791 11809 11873 11914 12146 12208 12244 12290 12359 12376 12509 12799 12912 13002 13005 13040 13041 13088 13197 13534 13560 13564 13572 13634 13730 13758 13761 13839 13853 13883 14020 14066 14166 14360 14375 14378 14382 14399 14437 14445 14561 14580 14638 14706 14736 14776 14790 14907 14944 15016 15095 15102 15267 15278 15279 15328 15351 15379 15483 15494 15573 15653 15743 15770 15778 15831 15881 16011 16041 16075 16204 16268 16295 16344 16391 16535 16542 16545 16572 16591 16622 16696 16702 16910 16913 17007 17169 17444 17494 17616 18175 18382 18544 18635 18670 18682 18722 18723 18735 18745 18755 18759 18800 18838 18859 18863 18962 19021 19039 19052 19094 19117 19182 19255 19288 19289 19316 19327 19468 19517 19574 19656 19788 19879 20006 20125 20194 20200 20258 20344 20446 20530 20600 20604 21097 21109 21462 21539 21564 21651 21738 21963 22036 22211 22370 22430 22931 22970 22981 22986 23200 23235 23301 23324 23388 23389 23463 23466 23514 23607 23639 23656 23703 23735 23818 24149 24345 24423 24447 24473 24581 24687 24799 24869 24884 25037 25114 25193 25269 25283 25323 25531 25610 25658 25713 25753 26059 26089 26148 26292 26432 26485 26741 26815 27332 27482 27500 27517 27624 27682 27768 27800 27820 27881 28005 28013 28095 28128 28140 28186 28224 28228 28317 28433 28513 28883 29156 29181 29236 29293 29584 29640 29913 30005 30118 30285 30360 30392 30423 30429 30463 30485 30506 30546 30636 30688 30766 30771 30831 30928 30971 30972 30997 31050 31198 31471 31514 31670 31772 31874 32112 32204 32258 32343 32380 32426 32561 32586 32624 33034 33038 33070]
